0,1,2,3,4,5,6,7,8,9,10,Exited
2.0000078400461003,0.0,0.0,2.0084066685517326,0.0,6.404654165104465,4.004850809454671,0.6915558146742636,1.7193200566581983,2.1938596541704483,2.0009126643372563,1.0
0.0,0.0,2.3165488661026408,2.0084066685517326,0.0,6.290839632283546,3.909497218753369,0.3457779073371318,1.7193200566581983,0.0,2.0009126643372563,0.0
2.0000078400461003,0.0,0.0,2.0084066685517326,0.0,5.194081406918322,4.004850809454671,2.7662232586970545,5.1579601699745945,2.1938596541704483,0.0,1.0
2.0000078400461003,0.0,0.0,2.0084066685517326,0.0,7.232396221983879,3.718790037350766,0.3457779073371318,3.4386401133163966,0.0,0.0,0.0
0.0,0.0,2.3165488661026408,2.0084066685517326,0.0,8.794759354343773,4.100204400155972,0.6915558146742636,1.7193200566581983,2.1938596541704483,2.0009126643372563,0.0
0.0,0.0,2.3165488661026408,0.0,2.008406668551692,6.673670333590275,4.195557990857274,2.7662232586970545,3.4386401133163966,2.1938596541704483,0.0,1.0
2.0000078400461003,0.0,0.0,0.0,2.008406668551692,8.505049634435977,4.767679535065084,2.4204453513599224,3.4386401133163966,2.1938596541704483,2.0009126643372563,0.0
0.0,2.3066397442352145,0.0,2.0084066685517326,0.0,3.890387667333245,2.7652541303377487,1.3831116293485273,6.877280226632793,2.1938596541704483,0.0,1.0
2.0000078400461003,0.0,0.0,0.0,2.008406668551692,5.183734631207329,4.195557990857274,1.3831116293485273,3.4386401133163966,0.0,2.0009126643372563,0.0
2.0000078400461003,0.0,0.0,0.0,2.008406668551692,7.0771945863189885,2.5745469489351454,0.6915558146742636,1.7193200566581983,2.1938596541704483,2.0009126643372563,0.0
2.0000078400461003,0.0,0.0,0.0,2.008406668551692,5.463097575404132,2.9559613117403525,2.074667444022791,3.4386401133163966,0.0,0.0,0.0
0.0,0.0,2.3165488661026408,0.0,2.008406668551692,5.142347528363359,2.2884861768312406,1.0373337220113954,3.4386401133163966,2.1938596541704483,0.0,0.0
2.0000078400461003,0.0,0.0,2.0084066685517326,0.0,4.925065238432513,3.2420220838442573,3.4577790733713183,3.4386401133163966,2.1938596541704483,0.0,0.0
2.0000078400461003,0.0,0.0,2.0084066685517326,0.0,5.680379865334978,2.383839767532542,1.7288895366856591,3.4386401133163966,0.0,0.0,0.0
0.0,0.0,2.3165488661026408,2.0084066685517326,0.0,6.570202576480348,3.337375674545559,2.4204453513599224,3.4386401133163966,2.1938596541704483,2.0009126643372563,0.0
0.0,2.3066397442352145,0.0,0.0,2.008406668551692,6.373613837971487,4.290911581558576,1.0373337220113954,3.4386401133163966,0.0,2.0009126643372563,0.0
0.0,2.3066397442352145,0.0,0.0,2.008406668551692,6.756444539278216,5.530508260675497,0.3457779073371318,1.7193200566581983,2.1938596541704483,0.0,1.0
0.0,0.0,2.3165488661026408,2.0084066685517326,0.0,5.680379865334978,2.2884861768312406,3.112001166034186,3.4386401133163966,2.1938596541704483,2.0009126643372563,0.0
0.0,0.0,2.3165488661026408,0.0,2.008406668551692,6.073557342352699,4.290911581558576,2.074667444022791,1.7193200566581983,0.0,0.0,0.0
2.0000078400461003,0.0,0.0,2.0084066685517326,0.0,7.511759166180681,2.2884861768312406,2.074667444022791,3.4386401133163966,2.1938596541704483,2.0009126643372563,0.0
2.0000078400461003,0.0,0.0,0.0,2.008406668551692,7.573839820446637,3.909497218753369,2.7662232586970545,3.4386401133163966,2.1938596541704483,2.0009126643372563,0.0
0.0,0.0,2.3165488661026408,2.0084066685517326,0.0,6.5805493521913405,3.051314902441654,2.7662232586970545,3.4386401133163966,2.1938596541704483,0.0,0.0
0.0,0.0,2.3165488661026408,2.0084066685517326,0.0,5.276855612606264,3.623436446649464,1.3831116293485273,1.7193200566581983,2.1938596541704483,0.0,1.0
2.0000078400461003,0.0,0.0,0.0,2.008406668551692,6.921992950654099,4.386265172259877,1.0373337220113954,3.4386401133163966,0.0,2.0009126643372563,0.0
2.0000078400461003,0.0,0.0,2.0084066685517326,0.0,8.753372251499801,3.623436446649464,1.7288895366856591,1.7193200566581983,2.1938596541704483,2.0009126643372563,0.0
2.0000078400461003,0.0,0.0,0.0,2.008406668551692,5.970089585242773,2.383839767532542,1.0373337220113954,3.4386401133163966,0.0,2.0009126643372563,0.0
0.0,2.3066397442352145,0.0,0.0,2.008406668551692,7.822162437510461,3.4327292652468606,0.6915558146742636,1.7193200566581983,2.1938596541704483,2.0009126643372563,0.0
2.0000078400461003,0.0,0.0,0.0,2.008406668551692,5.908008930976817,4.195557990857274,3.112001166034186,3.4386401133163966,0.0,0.0,0.0
0.0,2.3066397442352145,0.0,2.0084066685517326,0.0,5.939049258109795,4.100204400155972,1.0373337220113954,1.7193200566581983,2.1938596541704483,2.0009126643372563,0.0
2.0000078400461003,0.0,0.0,0.0,2.008406668551692,4.252524817217989,2.7652541303377487,0.0,3.4386401133163966,2.1938596541704483,2.0009126643372563,0.0
0.0,0.0,2.3165488661026408,2.0084066685517326,0.0,6.11494444519667,3.718790037350766,1.0373337220113954,5.1579601699745945,2.1938596541704483,0.0,1.0
2.0000078400461003,0.0,0.0,0.0,2.008406668551692,5.514831453959095,3.4327292652468606,2.4204453513599224,1.7193200566581983,0.0,2.0009126643372563,0.0
0.0,2.3066397442352145,0.0,0.0,2.008406668551692,5.721766968178948,3.909497218753369,3.112001166034186,3.4386401133163966,0.0,0.0,0.0
0.0,0.0,2.3165488661026408,2.0084066685517326,0.0,5.380323369716191,4.004850809454671,2.074667444022791,3.4386401133163966,2.1938596541704483,2.0009126643372563,0.0
0.0,0.0,2.3165488661026408,2.0084066685517326,0.0,7.47037206333671,2.7652541303377487,3.112001166034186,3.4386401133163966,2.1938596541704483,2.0009126643372563,0.0
2.0000078400461003,0.0,0.0,2.0084066685517326,0.0,4.91471846272152,4.290911581558576,0.0,1.7193200566581983,2.1938596541704483,0.0,1.0
0.0,0.0,2.3165488661026408,0.0,2.008406668551692,5.06992009838641,2.9559613117403525,1.0373337220113954,1.7193200566581983,0.0,2.0009126643372563,0.0
0.0,0.0,2.3165488661026408,0.0,2.008406668551692,8.31880767163811,3.146668493142956,2.4204453513599224,1.7193200566581983,0.0,2.0009126643372563,0.0
2.0000078400461003,0.0,0.0,0.0,2.008406668551692,8.794759354343773,3.4327292652468606,2.4204453513599224,1.7193200566581983,2.1938596541704483,2.0009126643372563,0.0
0.0,2.3066397442352145,0.0,0.0,2.008406668551692,6.021823463797736,3.909497218753369,2.074667444022791,3.4386401133163966,0.0,2.0009126643372563,0.0
0.0,0.0,2.3165488661026408,0.0,2.008406668551692,4.883678135588542,3.8141436280520673,1.3831116293485273,1.7193200566581983,2.1938596541704483,0.0,0.0
2.0000078400461003,0.0,0.0,2.0084066685517326,0.0,4.811250705611593,4.863033125766386,2.7662232586970545,1.7193200566581983,0.0,0.0,1.0
2.0000078400461003,0.0,0.0,2.0084066685517326,0.0,5.752807295311927,5.816569032779403,0.6915558146742636,1.7193200566581983,2.1938596541704483,2.0009126643372563,0.0
2.0000078400461003,0.0,0.0,2.0084066685517326,0.0,8.62921094296789,4.672325944363783,0.6915558146742636,1.7193200566581983,0.0,0.0,1.0
0.0,0.0,2.3165488661026408,2.0084066685517326,0.0,6.8288719692551645,5.816569032779403,1.7288895366856591,1.7193200566581983,2.1938596541704483,2.0009126643372563,0.0
0.0,2.3066397442352145,0.0,2.0084066685517326,0.0,8.029097951730314,3.051314902441654,1.3831116293485273,3.4386401133163966,2.1938596541704483,2.0009126643372563,0.0
0.0,2.3066397442352145,0.0,2.0084066685517326,0.0,8.577477064412927,2.5745469489351454,3.112001166034186,1.7193200566581983,2.1938596541704483,2.0009126643372563,1.0
0.0,2.3066397442352145,0.0,2.0084066685517326,0.0,6.590896127902333,3.718790037350766,3.112001166034186,1.7193200566581983,2.1938596541704483,2.0009126643372563,1.0
0.0,2.3066397442352145,0.0,0.0,2.008406668551692,5.690726641045971,3.623436446649464,0.6915558146742636,1.7193200566581983,0.0,2.0009126643372563,0.0
0.0,2.3066397442352145,0.0,2.0084066685517326,0.0,8.029097951730314,3.5280828559481625,0.6915558146742636,3.4386401133163966,2.1938596541704483,0.0,0.0
0.0,2.3066397442352145,0.0,0.0,2.008406668551692,7.222049446272886,4.195557990857274,3.4577790733713183,3.4386401133163966,2.1938596541704483,0.0,0.0
0.0,2.3066397442352145,0.0,0.0,2.008406668551692,6.052863790930714,3.4327292652468606,1.7288895366856591,3.4386401133163966,0.0,0.0,0.0
2.0000078400461003,0.0,0.0,2.0084066685517326,0.0,8.153259260262226,3.146668493142956,1.7288895366856591,3.4386401133163966,0.0,0.0,0.0
0.0,2.3066397442352145,0.0,0.0,2.008406668551692,6.777138090700201,3.909497218753369,2.7662232586970545,1.7193200566581983,0.0,0.0,1.0
0.0,2.3066397442352145,0.0,0.0,2.008406668551692,6.218412202306597,4.004850809454671,0.3457779073371318,1.7193200566581983,2.1938596541704483,0.0,1.0
2.0000078400461003,0.0,0.0,0.0,2.008406668551692,6.404654165104465,4.100204400155972,0.3457779073371318,1.7193200566581983,2.1938596541704483,2.0009126643372563,0.0
2.0000078400461003,0.0,0.0,0.0,2.008406668551692,6.787484866411194,4.290911581558576,1.7288895366856591,1.7193200566581983,2.1938596541704483,0.0,0.0
0.0,2.3066397442352145,0.0,0.0,2.008406668551692,7.501412390469689,1.811718223324732,0.0,1.7193200566581983,0.0,0.0,0.0
0.0,0.0,2.3165488661026408,2.0084066685517326,0.0,5.287202388317256,6.293336986285912,1.3831116293485273,1.7193200566581983,2.1938596541704483,0.0,1.0
2.0000078400461003,0.0,0.0,0.0,2.008406668551692,6.352920286549502,4.863033125766386,1.3831116293485273,1.7193200566581983,2.1938596541704483,2.0009126643372563,0.0
0.0,2.3066397442352145,0.0,0.0,2.008406668551692,7.677307577556564,3.337375674545559,1.7288895366856591,1.7193200566581983,0.0,0.0,0.0
0.0,2.3066397442352145,0.0,2.0084066685517326,0.0,7.108234913451967,2.5745469489351454,3.112001166034186,3.4386401133163966,0.0,0.0,0.0
0.0,0.0,2.3165488661026408,0.0,2.008406668551692,5.742460519600934,3.146668493142956,0.3457779073371318,3.4386401133163966,0.0,0.0,0.0
0.0,0.0,2.3165488661026408,0.0,2.008406668551692,7.0771945863189885,5.3398010792728945,2.7662232586970545,1.7193200566581983,2.1938596541704483,2.0009126643372563,0.0
0.0,2.3066397442352145,0.0,0.0,2.008406668551692,6.239105753728582,2.479193358233844,1.3831116293485273,1.7193200566581983,2.1938596541704483,2.0009126643372563,0.0
0.0,2.3066397442352145,0.0,2.0084066685517326,0.0,7.770428558955498,3.4327292652468606,2.074667444022791,3.4386401133163966,2.1938596541704483,2.0009126643372563,0.0
0.0,2.3066397442352145,0.0,2.0084066685517326,0.0,6.011476688086743,3.2420220838442573,0.3457779073371318,1.7193200566581983,2.1938596541704483,0.0,0.0
0.0,2.3066397442352145,0.0,0.0,2.008406668551692,7.604880147579615,4.100204400155972,3.4577790733713183,3.4386401133163966,2.1938596541704483,2.0009126643372563,0.0
0.0,2.3066397442352145,0.0,2.0084066685517326,0.0,6.839218744966157,3.337375674545559,1.7288895366856591,3.4386401133163966,0.0,2.0009126643372563,0.0
2.0000078400461003,0.0,0.0,2.0084066685517326,0.0,6.984073604920055,2.0024254047273353,2.7662232586970545,1.7193200566581983,2.1938596541704483,0.0,0.0
0.0,2.3066397442352145,0.0,0.0,2.008406668551692,7.635920474712593,5.530508260675497,0.6915558146742636,6.877280226632793,2.1938596541704483,0.0,1.0
2.0000078400461003,0.0,0.0,0.0,2.008406668551692,8.411928653037045,2.7652541303377487,2.074667444022791,1.7193200566581983,2.1938596541704483,0.0,0.0
0.0,0.0,2.3165488661026408,2.0084066685517326,0.0,6.797831642122187,3.5280828559481625,0.0,1.7193200566581983,0.0,2.0009126643372563,0.0
0.0,2.3066397442352145,0.0,2.0084066685517326,0.0,6.249452529439575,2.383839767532542,1.7288895366856591,3.4386401133163966,2.1938596541704483,2.0009126643372563,0.0
2.0000078400461003,0.0,0.0,0.0,2.008406668551692,5.369976594005197,3.4327292652468606,3.112001166034186,3.4386401133163966,0.0,2.0009126643372563,0.0
2.0000078400461003,0.0,0.0,2.0084066685517326,0.0,7.604880147579615,2.0024254047273353,0.3457779073371318,3.4386401133163966,2.1938596541704483,0.0,0.0
2.0000078400461003,0.0,0.0,0.0,2.008406668551692,6.8702590720991354,5.244447488571593,2.7662232586970545,3.4386401133163966,2.1938596541704483,2.0009126643372563,0.0
2.0000078400461003,0.0,0.0,2.0084066685517326,0.0,7.0151139320530325,3.051314902441654,3.112001166034186,1.7193200566581983,2.1938596541704483,2.0009126643372563,0.0
0.0,0.0,2.3165488661026408,0.0,2.008406668551692,7.832509213221454,3.146668493142956,1.7288895366856591,1.7193200566581983,0.0,2.0009126643372563,0.0
0.0,2.3066397442352145,0.0,2.0084066685517326,0.0,4.304258695772952,3.909497218753369,3.4577790733713183,3.4386401133163966,2.1938596541704483,0.0,0.0
2.0000078400461003,0.0,0.0,2.0084066685517326,0.0,6.880605847810128,3.2420220838442573,0.3457779073371318,3.4386401133163966,0.0,0.0,0.0
2.0000078400461003,0.0,0.0,2.0084066685517326,0.0,8.039444727441307,3.051314902441654,0.6915558146742636,1.7193200566581983,2.1938596541704483,0.0,1.0
2.0000078400461003,0.0,0.0,2.0084066685517326,0.0,5.618299211069022,3.4327292652468606,1.0373337220113954,3.4386401133163966,0.0,0.0,0.0
2.0000078400461003,0.0,0.0,2.0084066685517326,0.0,5.235468509762293,3.2420220838442573,1.3831116293485273,1.7193200566581983,2.1938596541704483,2.0009126643372563,0.0
2.0000078400461003,0.0,0.0,2.0084066685517326,0.0,5.100960425519388,4.386265172259877,1.3831116293485273,3.4386401133163966,2.1938596541704483,0.0,0.0
0.0,0.0,2.3165488661026408,2.0084066685517326,0.0,6.7460977635672235,7.1515193025976265,3.4577790733713183,3.4386401133163966,2.1938596541704483,2.0009126643372563,0.0
0.0,0.0,2.3165488661026408,0.0,2.008406668551692,7.760081783244505,2.097778995428637,1.0373337220113954,1.7193200566581983,2.1938596541704483,0.0,1.0
2.0000078400461003,0.0,0.0,0.0,2.008406668551692,7.542799493313659,2.8606077210390506,3.112001166034186,3.4386401133163966,2.1938596541704483,0.0,0.0
2.0000078400461003,0.0,0.0,2.0084066685517326,0.0,6.6840171093012675,4.386265172259877,1.3831116293485273,5.1579601699745945,2.1938596541704483,0.0,1.0
0.0,2.3066397442352145,0.0,2.0084066685517326,0.0,6.570202576480348,2.6699005396364472,1.0373337220113954,3.4386401133163966,2.1938596541704483,2.0009126643372563,0.0
0.0,0.0,2.3165488661026408,2.0084066685517326,0.0,6.69436388501226,4.195557990857274,1.7288895366856591,5.1579601699745945,2.1938596541704483,2.0009126643372563,1.0
2.0000078400461003,0.0,0.0,0.0,2.008406668551692,8.36019477448208,4.290911581558576,2.4204453513599224,3.4386401133163966,2.1938596541704483,0.0,0.0
2.0000078400461003,0.0,0.0,2.0084066685517326,0.0,5.421710472560161,3.4327292652468606,3.4577790733713183,3.4386401133163966,2.1938596541704483,0.0,0.0
2.0000078400461003,0.0,0.0,0.0,2.008406668551692,7.956670521753366,2.7652541303377487,2.7662232586970545,3.4386401133163966,2.1938596541704483,2.0009126643372563,0.0
0.0,0.0,2.3165488661026408,0.0,2.008406668551692,7.553146269024652,4.004850809454671,1.3831116293485273,3.4386401133163966,0.0,2.0009126643372563,0.0
